zona,duracion_ms,timestamp
OJOS,189.3,11:45:35
OTRO,421.7,11:45:36
OJOS,192.4,11:45:36
OTRO,207.9,11:45:36
OJOS,216.3,11:45:36
OTRO,211.9,11:45:37
OJOS,192.4,11:45:37
OTRO,216.1,11:45:37
OJOS,184.6,11:45:37
OTRO,594.9,11:45:38
OJOS,225.2,11:45:38
OTRO,207.3,11:45:38
OJOS,194.8,11:45:38
OTRO,216.0,11:45:39
OJOS,792.9,11:45:39
OTRO,784.5,11:45:40
NARIZ,219.8,11:45:40
BOCA,195.4,11:45:41
NARIZ,432.8,11:45:41
BOCA,209.4,11:45:41
OTRO,192.9,11:45:42
BOCA,321.3,11:45:42
NARIZ,242.0,11:45:42
OJOS,3046.1,11:45:45
OTRO,205.3,11:45:45
OJOS,412.3,11:45:46
OTRO,182.8,11:45:46
OJOS,391.9,11:45:46
OTRO,172.4,11:45:47
OJOS,4785.8,11:45:51
OTRO,182.9,11:45:51
OJOS,450.4,11:45:52
OTRO,211.0,11:45:52
OJOS,885.9,11:45:53
OTRO,700.2,11:45:54
OJOS,213.6,11:45:54
OTRO,421.2,11:45:54
OJOS,1000.4,11:45:55
OTRO,433.5,11:45:56
OJOS,675.8,11:45:56
OTRO,615.0,11:45:57
OJOS,209.3,11:45:57
OTRO,583.9,11:45:58
OJOS,417.6,11:45:58
OTRO,785.9,11:45:59
OJOS,1405.4,11:46:00
OTRO,404.5,11:46:01
OJOS,1585.2,11:46:02
OTRO,200.5,11:46:03
OJOS,210.2,11:46:03
OTRO,189.5,11:46:03
OJOS,622.6,11:46:04
OTRO,192.7,11:46:04
OJOS,410.9,11:46:04
OTRO,389.1,11:46:05
OJOS,733.2,11:46:05
OTRO,451.0,11:46:06
OJOS,603.2,11:46:06
OTRO,413.2,11:46:07
OJOS,3728.6,11:46:11
OTRO,205.1,11:46:11
OJOS,183.6,11:46:11
OTRO,652.9,11:46:12
OJOS,200.3,11:46:12
OTRO,181.9,11:46:12
OJOS,433.2,11:46:12
OTRO,410.9,11:46:13
OJOS,1520.6,11:46:14
OTRO,216.6,11:46:15
OJOS,550.1,11:46:15
OTRO,633.9,11:46:16
OJOS,969.3,11:46:17
BOCA,213.1,11:46:17
OTRO,400.3,11:46:17
OJOS,399.9,11:46:18
NARIZ,199.8,11:46:18
BOCA,617.3,11:46:19
OJOS,450.0,11:46:19
OTRO,582.5,11:46:20
OJOS,202.3,11:46:20
OTRO,214.5,11:46:20
OJOS,624.2,11:46:21
OTRO,192.7,11:46:21
OJOS,2782.6,11:46:24
OTRO,416.7,11:46:24
OJOS,416.5,11:46:24
OTRO,184.1,11:46:25
OJOS,1292.3,11:46:26
OTRO,229.2,11:46:26
OJOS,194.6,11:46:26
OTRO,2629.0,11:46:29
OJOS,357.9,11:46:29
OTRO,632.1,11:46:30
OJOS,1248.3,11:46:31
OTRO,383.6,11:46:32
OJOS,701.9,11:46:32
OTRO,6029.7,11:46:38
OJOS,200.1,11:46:39
OTRO,383.6,11:46:39
OJOS,216.8,11:46:39
OTRO,600.2,11:46:40
OJOS,239.1,11:46:40
BOCA,193.2,11:46:40
OTRO,399.9,11:46:41
OJOS,400.5,11:46:41
OTRO,233.0,11:46:41
OJOS,600.6,11:46:42
OTRO,1099.9,11:46:43
NARIZ,299.9,11:46:43
OTRO,232.8,11:46:43
OJOS,200.3,11:46:44
OTRO,868.7,11:46:45
OJOS,990.4,11:46:46
BOCA,645.8,11:46:46
OJOS,818.7,11:46:47
OTRO,1415.4,11:46:48
OJOS,220.2,11:46:49
OTRO,217.7,11:46:49
BOCA,1371.6,11:46:50
OJOS,1129.8,11:46:51
OTRO,1385.4,11:46:53
BOCA,280.6,11:46:53
OJOS,441.1,11:46:53
NARIZ,218.9,11:46:54
OTRO,553.1,11:46:54
NARIZ,64821.2,11:47:59
OJOS,200.0,11:47:59
OTRO,199.5,11:47:59
OJOS,300.1,11:48:00
NARIZ,183.5,11:48:00
OTRO,400.1,11:48:00
OJOS,416.3,11:48:01
OTRO,5116.7,11:48:06
BOCA,233.2,11:48:06
OTRO,184.2,11:48:06
OJOS,183.4,11:48:06
NARIZ,199.6,11:48:07
OTRO,183.7,11:48:07
BOCA,447.3,11:48:07
OTRO,1534.1,11:48:09
OJOS,209.4,11:48:09
OTRO,391.0,11:48:09
NARIZ,199.9,11:48:10
OTRO,73362.7,11:49:23
OJOS,215.0,11:49:23
OTRO,269.0,11:49:23
OJOS,249.1,11:49:24
OTRO,1100.3,11:49:25
OJOS,783.3,11:49:26
OTRO,583.1,11:49:26
OJOS,1033.9,11:49:27
BOCA,12165.1,11:49:39
NARIZ,200.6,11:49:40
BOCA,183.2,11:49:40
NARIZ,1449.8,11:49:41
BOCA,200.4,11:49:41
OJOS,816.1,11:49:42
OTRO,183.8,11:49:42
OJOS,1688.8,11:49:44
OTRO,211.0,11:49:44
OJOS,999.9,11:49:45
BOCA,416.9,11:49:46
OJOS,933.6,11:49:47
BOCA,182.8,11:49:47
OJOS,383.2,11:49:47
OTRO,533.6,11:49:48
NARIZ,682.5,11:49:48
OTRO,100110.9,11:51:29
OJOS,249.9,11:51:29
NARIZ,225.0,11:51:29
OTRO,208.3,11:51:29
BOCA,216.8,11:51:29
OJOS,616.5,11:51:30
OTRO,183.6,11:51:30
OJOS,399.7,11:51:31
OTRO,383.6,11:51:31
OJOS,216.8,11:51:31
OTRO,216.9,11:51:31
OJOS,1132.5,11:51:33
OTRO,1283.6,11:51:34
OJOS,2466.4,11:51:36
OTRO,200.3,11:51:37
OJOS,5766.4,11:51:42
BOCA,216.4,11:51:43
OTRO,233.3,11:51:43
OJOS,1783.7,11:51:45
OTRO,386.9,11:51:45
OJOS,279.5,11:51:45
OTRO,233.7,11:51:45
OJOS,217.0,11:51:46
OTRO,1266.5,11:51:47
NARIZ,201.1,11:51:47
OTRO,248.2,11:51:47
OJOS,450.4,11:51:48
OTRO,249.5,11:51:48
OJOS,2388.7,11:51:50
OTRO,478.1,11:51:51
OJOS,882.7,11:51:52
OTRO,285.9,11:51:52
OJOS,247.4,11:51:52
OTRO,650.1,11:51:53
BOCA,433.3,11:51:53
OTRO,934.9,11:51:54
OJOS,3581.7,11:51:58
OTRO,467.2,11:51:58
OJOS,216.4,11:51:59
BOCA,266.7,11:51:59
OTRO,449.9,11:51:59
OJOS,4249.7,11:52:04
OTRO,232.7,11:52:04
OJOS,232.1,11:52:04
OTRO,935.9,11:52:05
OJOS,2399.1,11:52:07
OTRO,633.1,11:52:08
OJOS,668.4,11:52:09
OTRO,265.0,11:52:09
OJOS,235.4,11:52:09
OTRO,213.8,11:52:09
OJOS,651.1,11:52:10
OTRO,449.3,11:52:11
OJOS,216.8,11:52:11
OTRO,782.9,11:52:12
OJOS,1099.5,11:52:13
OTRO,215.2,11:52:13
OJOS,432.5,11:52:13
BOCA,186.3,11:52:13
OTRO,899.2,11:52:14
OJOS,222.1,11:52:15
OTRO,261.4,11:52:15
OJOS,1128.4,11:52:16
BOCA,411.6,11:52:16
OTRO,415.9,11:52:17
OJOS,204.8,11:52:17
OTRO,840.0,11:52:18
OJOS,231.2,11:52:18
OTRO,228.7,11:52:18
OJOS,244.1,11:52:19
OTRO,838.0,11:52:19
OJOS,1522.8,11:52:21
BOCA,478.6,11:52:21
OTRO,919.5,11:52:22
OJOS,475.0,11:52:23
OTRO,180.4,11:52:23
OJOS,210.7,11:52:23
OTRO,2103.7,11:52:25
OJOS,1136.3,11:52:26
OTRO,201.4,11:52:27
OJOS,767.8,11:52:27
OTRO,265.7,11:52:28
OJOS,1438.8,11:52:29
OTRO,1116.2,11:52:30
OJOS,196.6,11:52:30
OTRO,734.9,11:52:31
OJOS,214.8,11:52:31
OTRO,199.9,11:52:32
OJOS,270.8,11:52:32
OTRO,439.8,11:52:32
OJOS,724.7,11:52:33
OTRO,192.1,11:52:33
OJOS,1446.1,11:52:35
OTRO,203.3,11:52:35
OJOS,683.3,11:52:36
OTRO,434.3,11:52:36
OJOS,848.9,11:52:37
BOCA,198.4,11:52:37
OTRO,202.1,11:52:37
OJOS,2184.5,11:52:39
OTRO,465.4,11:52:40
OJOS,200.1,11:52:40
OTRO,235.0,11:52:40
OJOS,831.0,11:52:41
OTRO,683.3,11:52:42
OJOS,416.8,11:52:42
OTRO,183.5,11:52:42
OJOS,2982.7,11:52:45
OTRO,534.3,11:52:46
OJOS,218.0,11:52:46
OTRO,981.5,11:52:47
OJOS,216.2,11:52:47
OTRO,3117.4,11:52:50
OJOS,191.4,11:52:51
OTRO,2040.2,11:52:53
OJOS,1306.9,11:52:54
OTRO,788.5,11:52:55
OJOS,2812.2,11:52:58
OTRO,190.3,11:52:58
OJOS,212.3,11:52:58
OTRO,193.9,11:52:58
OJOS,621.1,11:52:59
OTRO,336.6,11:52:59
BOCA,214.8,11:52:59
OTRO,224.5,11:53:00
OJOS,401.4,11:53:00
BOCA,211.1,11:53:00
OTRO,223.7,11:53:00
OJOS,2077.7,11:53:03
OTRO,197.4,11:53:03
OJOS,1520.7,11:53:04
OTRO,450.0,11:53:05
OJOS,650.4,11:53:05
OTRO,434.9,11:53:06
OJOS,182.1,11:53:06
OTRO,199.7,11:53:06
OJOS,183.3,11:53:06
OTRO,250.1,11:53:07
OJOS,216.7,11:53:07
OTRO,1016.1,11:53:08
OJOS,1066.6,11:53:09
OTRO,200.6,11:53:09
OJOS,399.3,11:53:09
OTRO,878.8,11:53:10
OJOS,308.7,11:53:11
OTRO,196.8,11:53:11
OJOS,1803.9,11:53:13
OTRO,693.9,11:53:13
OJOS,472.9,11:53:14
OTRO,670.7,11:53:15
OJOS,217.4,11:53:15
OTRO,212.4,11:53:15
OJOS,683.3,11:53:16
OTRO,705.7,11:53:16
OJOS,679.5,11:53:17
OTRO,419.7,11:53:17
OJOS,255.5,11:53:18
OTRO,1331.1,11:53:19
OJOS,363.0,11:53:19
OTRO,634.9,11:53:20
NARIZ,211.1,11:53:20
OTRO,2803.3,11:53:23
